name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_54372_GT1,ngcc,bus_601941,16.0,8.037,7.07,3.42,48.0,768.0,7.79,1.0,3.0
ID_54372_GT2,ngcc,bus_601941,16.0,8.037,7.07,3.42,48.0,768.0,7.79,1.0,3.0
ID_54372_ST1,ngcc,bus_601941,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_10682_GT3,ngcc,bus_605141,37.0,8.037,16.34,3.42,111.0,1776.0,18.0,1.0,3.0
ID_10682_ST2,ngcc,bus_605141,37.0,8.037,16.34,3.42,111.0,1776.0,18.0,1.0,3.0
ID_50707_LMA,ngcc,bus_601941,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_50707_LMB,ngcc,bus_601941,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_50707_LMC,ngcc,bus_601941,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_50707_LMD,ngcc,bus_601941,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_50707_LME,ngcc,bus_601941,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_50707_STA,ngcc,bus_601941,52.2,8.037,23.06,3.42,157.0,2506.0,25.4,1.0,3.0
ID_50707_STB,ngcc,bus_601941,52.2,8.037,23.06,3.42,157.0,2506.0,25.4,1.0,3.0
ID_6112_2,ngcc,bus_601941,175.1,8.037,77.34,3.42,525.0,8405.0,85.2,1.0,3.0
ID_6112_1,ngcc,bus_601941,342.6,8.037,151.33,3.42,1028.0,16445.0,166.71,1.0,3.0
ID_6112_3,ngcc,bus_601941,175.1,8.037,77.34,3.42,525.0,8405.0,85.2,1.0,3.0
ID_10682_GT4,ngcc,bus_605141,23.8,8.037,10.51,3.42,71.0,1142.0,11.58,1.0,3.0
ID_10682_GT5,ngcc,bus_605141,23.8,8.037,10.51,3.42,71.0,1142.0,11.58,1.0,3.0
ID_55200_UN5,ngcc,bus_605141,71.1,8.037,31.4,3.42,213.0,3413.0,34.6,1.0,3.0
ID_55200_UN6,ngcc,bus_605141,71.1,8.037,31.4,3.42,213.0,3413.0,34.6,1.0,3.0
ID_6112_4,ngcc,bus_601941,175.1,8.037,77.34,3.42,525.0,8405.0,85.2,1.0,3.0
ID_10682_ST4,ngcc,bus_605141,90.0,8.037,39.75,3.42,270.0,4320.0,43.79,1.0,3.0
ID_55200_UN7,ngcc,bus_605141,51.8,8.037,22.88,3.42,155.0,2486.0,25.21,1.0,3.0
ID_55283_1,ngcc,bus_606631,154.0,8.037,68.02,3.42,462.0,7392.0,74.94,1.0,3.0
ID_55283_2,ngcc,bus_606631,154.0,8.037,68.02,3.42,462.0,7392.0,74.94,1.0,3.0
ID_55283_3,ngcc,bus_606631,233.0,8.037,102.92,3.42,699.0,11184.0,113.38,1.0,3.0
ID_55835_CTG1,ngcc,bus_605141,175.1,8.037,77.34,3.42,525.0,8405.0,85.2,1.0,3.0
ID_55835_CTG2,ngcc,bus_605141,175.1,8.037,77.34,3.42,525.0,8405.0,85.2,1.0,3.0
ID_55835_STG1,ngcc,bus_605141,334.9,8.037,147.93,3.42,1005.0,16075.0,162.96,1.0,3.0
ID_56998_4,ngcc,bus_606631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_56998_43,ngcc,bus_606631,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_56998_5,ngcc,bus_606631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_56998_53,ngcc,bus_606631,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_56998_6,ngcc,bus_606631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_56998_7,ngcc,bus_606631,40.0,8.037,17.67,3.42,120.0,1920.0,19.46,1.0,3.0
ID_469_5,ngcc,bus_605141,185.3,8.037,81.85,3.42,556.0,8894.0,90.17,1.0,3.0
ID_469_6,ngcc,bus_605141,185.3,8.037,81.85,3.42,556.0,8894.0,90.17,1.0,3.0
ID_469_7,ngcc,bus_605141,255.0,8.037,112.63,3.42,765.0,12240.0,124.08,1.0,3.0
ID_511_3,ngcc,bus_605771,1.9,8.037,0.84,3.42,6.0,91.0,0.92,1.0,3.0
ID_511_4,ngcc,bus_605771,1.9,8.037,0.84,3.42,6.0,91.0,0.92,1.0,3.0
ID_8067_1,ngcc,bus_601941,50.4,8.037,22.26,3.42,151.0,2419.0,24.52,1.0,3.0
ID_8067_2,ngcc,bus_601941,50.4,8.037,22.26,3.42,151.0,2419.0,24.52,1.0,3.0
ID_464_CT1,ngcc,bus_530021,26.6,8.037,11.75,3.42,80.0,1277.0,12.94,1.0,3.0
ID_471_1,ngcc,bus_600031,26.6,8.037,11.75,3.42,80.0,1277.0,12.94,1.0,3.0
ID_477_6,ngcc,bus_601941,59.3,8.037,26.19,3.42,178.0,2846.0,28.86,1.0,3.0
ID_464_CT2,ngcc,bus_530021,26.6,8.037,11.75,3.42,80.0,1277.0,12.94,1.0,3.0
ID_10682_GT2,ngcc,bus_605141,23.8,8.037,10.51,3.42,71.0,1142.0,11.58,1.0,3.0
ID_54630_T1,ngcc,bus_601941,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_54630_T2,ngcc,bus_601941,3.6,8.037,1.59,3.42,11.0,173.0,1.75,1.0,3.0
ID_50709_GEN1,ngcc,bus_601941,37.0,8.037,16.34,3.42,111.0,1776.0,18.0,1.0,3.0
ID_8219_GT1,ngcc,bus_606631,37.8,8.037,16.7,3.42,113.0,1814.0,18.39,1.0,3.0
ID_8219_GT2,ngcc,bus_606631,37.8,8.037,16.7,3.42,113.0,1814.0,18.39,1.0,3.0
ID_55127_UN1,ngcc,bus_605141,150.0,8.037,66.26,3.42,450.0,7200.0,72.99,1.0,3.0
ID_55127_UN2,ngcc,bus_605141,150.0,8.037,66.26,3.42,450.0,7200.0,72.99,1.0,3.0
ID_55207_UN7,ngcc,bus_601941,71.1,8.037,31.4,3.42,213.0,3413.0,34.6,1.0,3.0
ID_55207_UN8,ngcc,bus_601941,71.1,8.037,31.4,3.42,213.0,3413.0,34.6,1.0,3.0
ID_55453_S1,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_55453_S2,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_55453_S3,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_55453_S4,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_55453_S5,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_55453_S6,ngcc,bus_606631,38.0,8.037,16.78,3.42,114.0,1824.0,18.49,1.0,3.0
ID_6761_A,ngcc,bus_601941,89.3,8.037,39.44,3.42,268.0,4286.0,43.45,1.0,3.0
ID_6761_B,ngcc,bus_601941,89.3,8.037,39.44,3.42,268.0,4286.0,43.45,1.0,3.0
ID_6761_C,ngcc,bus_601941,89.3,8.037,39.44,3.42,268.0,4286.0,43.45,1.0,3.0
ID_55504_L1,ngcc,bus_605141,77.1,8.037,34.06,3.42,231.0,3701.0,37.52,1.0,3.0
ID_55504_L2,ngcc,bus_605141,77.1,8.037,34.06,3.42,231.0,3701.0,37.52,1.0,3.0
ID_55505_BR1,ngcc,bus_605141,77.1,8.037,34.06,3.42,231.0,3701.0,37.52,1.0,3.0
ID_55505_BR2,ngcc,bus_605141,77.1,8.037,34.06,3.42,231.0,3701.0,37.52,1.0,3.0
ID_55650_GE10,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE11,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE12,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE13,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE14,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE15,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE16,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE17,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE18,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE19,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GE20,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN1,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN2,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN3,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN4,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN5,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN6,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN7,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN8,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55650_GEN9,ngcc,bus_601941,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_55645_CT01,ngcc,bus_605141,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_55645_CT02,ngcc,bus_605141,198.9,8.037,87.85,3.42,597.0,9547.0,96.78,1.0,3.0
ID_6761_D,ngcc,bus_601941,89.3,8.037,39.44,3.42,268.0,4286.0,43.45,1.0,3.0
ID_56445_GEN1,ngcc,bus_601941,197.0,8.037,87.01,3.42,591.0,9456.0,95.86,1.0,3.0
ID_56445_GEN2,ngcc,bus_601941,197.0,8.037,87.01,3.42,591.0,9456.0,95.86,1.0,3.0
ID_6761_F,ngcc,bus_601941,149.6,8.037,66.08,3.42,449.0,7181.0,72.8,1.0,3.0
ID_56516_2G01,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G02,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G03,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G04,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G05,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G06,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G07,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G08,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G09,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G10,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G11,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G12,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G13,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_56516_2G14,ngcc,bus_601941,8.4,8.037,3.71,3.42,25.0,403.0,4.09,1.0,3.0
ID_6112_5,ngcc,bus_601941,140.3,8.037,61.97,3.42,421.0,6734.0,68.27,1.0,3.0
ID_6112_6,ngcc,bus_601941,140.3,8.037,61.97,3.42,421.0,6734.0,68.27,1.0,3.0
ID_56998_GT1,ngcc,bus_606631,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_56998_GT2,ngcc,bus_606631,100.0,8.037,44.17,3.42,300.0,4800.0,48.66,1.0,3.0
ID_493_1,ngcc,bus_606631,17.3,8.037,7.64,3.42,52.0,830.0,8.42,1.0,3.0
ID_493_2,ngcc,bus_606631,18.8,8.037,8.3,3.42,56.0,902.0,9.15,1.0,3.0
ID_493_3,ngcc,bus_606631,23.5,8.037,10.38,3.42,70.0,1128.0,11.44,1.0,3.0
ID_10003_GEN1,ngcc,bus_601941,7.5,8.037,3.31,3.42,22.0,360.0,3.65,1.0,3.0
ID_10003_GEN2,ngcc,bus_601941,7.5,8.037,3.31,3.42,22.0,360.0,3.65,1.0,3.0
ID_10003_GEN3,ngcc,bus_601941,20.0,8.037,8.83,3.42,60.0,960.0,9.73,1.0,3.0
ID_506_2,oil,bus_606631,0.7,9.96,0.25,3.42,2.0,21.0,0.43,1.0,1.0
ID_506_3,oil,bus_606631,0.4,9.96,0.14,3.42,1.0,12.0,0.25,1.0,1.0
ID_507_1,oil,bus_606631,0.3,9.96,0.11,3.42,1.0,9.0,0.19,1.0,1.0
ID_507_2,oil,bus_606631,0.3,9.96,0.11,3.42,1.0,9.0,0.19,1.0,1.0
ID_506_4,oil,bus_606631,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_504_3,oil,bus_605141,0.3,9.96,0.11,3.42,1.0,9.0,0.19,1.0,1.0
ID_504_5,oil,bus_605141,0.3,9.96,0.11,3.42,1.0,9.0,0.19,1.0,1.0
ID_508_IC2,oil,bus_606631,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_508_IC1,oil,bus_606631,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_8100_2,oil,bus_605771,0.2,9.96,0.07,3.42,1.0,6.0,0.12,1.0,1.0
ID_8100_IC4,oil,bus_605771,0.5,9.96,0.18,3.42,2.0,15.0,0.31,1.0,1.0
ID_504_1,oil,bus_605141,0.9,9.96,0.32,3.42,3.0,27.0,0.56,1.0,1.0
ID_507_4,oil,bus_606631,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_507_5,oil,bus_606631,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_506_6,oil,bus_606631,3.0,9.96,1.05,3.42,9.0,90.0,1.86,1.0,1.0
ID_491_5,oil,bus_530021,1.0,9.96,0.35,3.42,3.0,30.0,0.62,1.0,1.0
ID_8100_IC5,oil,bus_605771,0.8,9.96,0.28,3.42,2.0,24.0,0.5,1.0,1.0
ID_506_7,oil,bus_606631,3.5,9.96,1.23,3.42,10.0,105.0,2.17,1.0,1.0
ID_506_8,oil,bus_606631,3.5,9.96,1.23,3.42,10.0,105.0,2.17,1.0,1.0
ID_491_3,oil,bus_530021,0.5,9.96,0.18,3.42,2.0,15.0,0.31,1.0,1.0
ID_460_IC1,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_460_IC2,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_460_IC3,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_460_IC4,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_460_IC5,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_504_4,oil,bus_605141,1.3,9.96,0.46,3.42,4.0,39.0,0.81,1.0,1.0
ID_6516_IC2,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_6516_IC3,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_6516_IC4,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_6516_IC5,oil,bus_606631,2.0,9.96,0.7,3.42,6.0,60.0,1.24,1.0,1.0
ID_8100_1,oil,bus_605771,1.2,9.96,0.42,3.42,4.0,36.0,0.74,1.0,1.0
ID_507_6,oil,bus_606631,3.0,9.96,1.05,3.42,9.0,90.0,1.86,1.0,1.0
ID_506_9,oil,bus_606631,5.1,9.96,1.79,3.42,15.0,153.0,3.16,1.0,1.0
ID_6619_1,oil,bus_605141,64.7,9.96,22.72,3.42,194.0,1941.0,40.15,1.0,1.0
ID_6619_2,oil,bus_605141,64.7,9.96,22.72,3.42,194.0,1941.0,40.15,1.0,1.0
ID_54630_D1,oil,bus_601941,1.6,9.96,0.56,3.42,5.0,48.0,0.99,1.0,1.0
ID_54630_D2,oil,bus_601941,1.6,9.96,0.56,3.42,5.0,48.0,0.99,1.0,1.0
ID_502_EMD,oil,bus_606631,0.7,9.96,0.25,3.42,2.0,21.0,0.43,1.0,1.0
ID_511_5,oil,bus_605771,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_511_6,oil,bus_605771,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_511_7,oil,bus_605771,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_502_5,oil,bus_606631,0.4,9.96,0.14,3.42,1.0,12.0,0.25,1.0,1.0
ID_7995_IC1,oil,bus_606631,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_7995_IC2,oil,bus_606631,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_7995_IC3,oil,bus_606631,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_7995_IC4,oil,bus_606631,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_502_CAT,oil,bus_606631,1.8,9.96,0.63,3.42,5.0,54.0,1.12,1.0,1.0
ID_50637_GEN3,biomass,bus_134461,28.8,13.5,9.87,5.41,86.0,346.0,26.86,7.0,7.0
ID_55090_GEN1,biomass,bus_106771,6.2,13.5,2.12,5.41,19.0,74.0,5.78,7.0,7.0
ID_50099_GEN1,biomass,bus_134461,6.2,13.5,2.12,5.41,19.0,74.0,5.78,7.0,7.0
ID_50637_GEN4,biomass,bus_134461,65.0,13.5,22.28,5.41,195.0,780.0,60.62,7.0,7.0
ID_57861_UNT1,biomass,bus_740011,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_57861_UNT2,biomass,bus_740011,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_57344_GS1,biomass,bus_500071,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_57344_GS2,biomass,bus_500071,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_57344_GS3,biomass,bus_500071,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_57343_1,biomass,bus_741041,1.1,13.5,0.38,5.41,3.0,13.0,1.03,7.0,7.0
ID_57343_2,biomass,bus_741041,1.1,13.5,0.38,5.41,3.0,13.0,1.03,7.0,7.0
ID_57393_GEN1,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_57393_GEN2,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_57345_1,biomass,bus_700001,0.9,13.5,0.31,5.41,3.0,11.0,0.84,7.0,7.0
ID_57345_2,biomass,bus_700001,0.9,13.5,0.31,5.41,3.0,11.0,0.84,7.0,7.0
ID_57425_1,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_57425_2,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_57425_3,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_57902_G123,biomass,bus_106771,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_57902_G162,biomass,bus_106771,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_58142_CHP1,biomass,bus_741041,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_58142_CHP2,biomass,bus_741041,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_58967_UNIT1,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_58967_UNIT2,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_58967_UNIT3,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_58968_UNIT1,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_58968_UNIT2,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_58968_UNIT3,biomass,bus_741041,1.5,13.5,0.51,5.41,4.0,18.0,1.4,7.0,7.0
ID_58969_UNIT1,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_58969_UNIT2,biomass,bus_741041,0.8,13.5,0.27,5.41,2.0,10.0,0.75,7.0,7.0
ID_58970_UNIT1,biomass,bus_741041,1.1,13.5,0.38,5.41,3.0,13.0,1.03,7.0,7.0
ID_58970_UNIT2,biomass,bus_741041,1.1,13.5,0.38,5.41,3.0,13.0,1.03,7.0,7.0
ID_58970_UNIT3,biomass,bus_741041,1.1,13.5,0.38,5.41,3.0,13.0,1.03,7.0,7.0
ID_59529_GEN1,biomass,bus_501961,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_10504_4000,coal,bus_741041,6.2,9.75,2.8,6.95,19.0,800.0,0.27,12.0,12.0
ID_10504_1500,coal,bus_741041,1.5,9.75,0.68,6.95,4.0,194.0,0.06,12.0,12.0
ID_10504_2500,coal,bus_741041,2.5,9.75,1.13,6.95,8.0,322.0,0.11,12.0,12.0
ID_54690_2250,coal,bus_740011,2.2,9.75,0.99,6.95,7.0,284.0,0.09,12.0,12.0
ID_54690_6500,coal,bus_740011,6.0,9.75,2.71,6.95,18.0,774.0,0.26,12.0,12.0
ID_54578_1001,ngcc,bus_741041,10.4,8.037,4.59,3.42,31.0,499.0,5.06,1.0,3.0
ID_54579_1002,ngcc,bus_500071,10.4,8.037,4.59,3.42,31.0,499.0,5.06,1.0,3.0
ID_55179_CTG1,ngcc,bus_106771,179.4,8.037,79.24,3.42,538.0,8611.0,87.3,1.0,3.0
ID_55179_STG1,ngcc,bus_106771,122.1,8.037,53.93,3.42,366.0,5861.0,59.41,1.0,3.0
ID_57028_GTG,ngcc,bus_740011,187.0,8.037,82.6,3.42,561.0,8976.0,90.99,1.0,3.0
ID_57028_STG,ngcc,bus_740011,131.5,8.037,58.08,3.42,394.0,6312.0,63.99,1.0,3.0
ID_7456_1,ngcc,bus_106771,83.2,8.037,36.75,3.42,250.0,3994.0,40.49,1.0,3.0
ID_7456_2,ngcc,bus_106771,83.2,8.037,36.75,3.42,250.0,3994.0,40.49,1.0,3.0
ID_7953_2,ngcc,bus_741041,45.9,8.037,20.27,3.42,138.0,2203.0,22.33,1.0,3.0
ID_7953_3,ngcc,bus_741041,45.9,8.037,20.27,3.42,138.0,2203.0,22.33,1.0,3.0
ID_55733_1,ngcc,bus_741041,172.8,8.037,76.33,3.42,518.0,8294.0,84.08,1.0,3.0
ID_7953_1,ngcc,bus_741041,179.1,8.037,79.11,3.42,537.0,8597.0,87.15,1.0,3.0
ID_59496_ST601,ngcc,bus_700001,5.6,8.037,2.47,3.42,17.0,269.0,2.72,1.0,3.0
ID_50637_GEN1,ngcc,bus_134461,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_50637_GEN2,ngcc,bus_134461,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_817_1,oil,bus_741321,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_817_2,oil,bus_741321,2.5,9.96,0.88,3.42,8.0,75.0,1.55,1.0,1.0
ID_58523_STL2,biomass,bus_771731,3.8,13.5,1.3,5.41,11.0,46.0,3.54,7.0,7.0
ID_6076_3,coal,bus_772611,778.0,9.75,351.34,6.95,2334.0,100362.0,33.3,12.0,12.0
ID_6076_4,coal,bus_772611,778.0,9.75,351.34,6.95,2334.0,100362.0,33.3,12.0,12.0
ID_10784_GEN1,coal,bus_772611,46.1,9.75,20.82,6.95,138.0,5947.0,1.97,12.0,12.0
ID_55749_UNT1,coal,bus_772611,115.7,9.75,52.25,6.95,347.0,14925.0,4.95,12.0,12.0
ID_57914_1,coal,bus_770011,2.0,9.75,0.9,6.95,6.0,258.0,0.09,12.0,12.0
ID_57914_2,coal,bus_770011,2.0,9.75,0.9,6.95,6.0,258.0,0.09,12.0,12.0
ID_2177_1,ngcc,bus_770011,23.3,8.037,10.29,3.42,70.0,1118.0,11.34,1.0,3.0
ID_2176_GT1,ngcc,bus_770011,40.7,8.037,17.98,3.42,122.0,1954.0,19.8,1.0,3.0
ID_2176_GT2,ngcc,bus_770011,43.0,8.037,18.99,3.42,129.0,2064.0,20.92,1.0,3.0
ID_55866_1,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_2,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_3,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_4,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_5,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_6,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_7,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_8,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_55866_9,ngcc,bus_741321,6.1,8.037,2.69,3.42,18.0,293.0,2.97,1.0,3.0
ID_56606_01,ngcc,bus_770011,91.0,8.037,40.19,3.42,273.0,4368.0,44.28,1.0,3.0
ID_56908_1,ngcc,bus_741321,67.7,8.037,29.9,3.42,203.0,3250.0,32.94,1.0,3.0
ID_56908_2,ngcc,bus_741321,67.7,8.037,29.9,3.42,203.0,3250.0,32.94,1.0,3.0
ID_56908_3,ngcc,bus_741321,67.7,8.037,29.9,3.42,203.0,3250.0,32.94,1.0,3.0
ID_56496_3701,ngcc,bus_700161,1.6,8.037,0.71,3.42,5.0,77.0,0.78,1.0,3.0
ID_50931_GEN1,oil,bus_772611,68.0,9.96,23.88,3.42,204.0,2040.0,42.19,1.0,1.0
ID_57166_GEN1,biomass,bus_300011,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_57166_GEN2,biomass,bus_300011,1.6,13.5,0.55,5.41,5.0,19.0,1.49,7.0,7.0
ID_8224_1,coal,bus_741041,277.2,9.75,125.18,6.95,832.0,35759.0,11.86,12.0,12.0
