Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_10648_GEN1,281221,BIO,1.8,0.62,13.5
ID_10648_GEN2,281221,BIO,1.8,0.62,13.5
ID_10648_GEN3,281221,BIO,1.8,0.62,13.5
ID_10661_GEN4,300011,BIO,12.0,4.11,13.5
ID_10764_GEN1,200001,BIO,13.8,4.73,13.5
ID_50492_1,285491,BIO,2.3,0.79,13.5
ID_50492_2,285491,BIO,2.3,0.79,13.5
ID_50831_GEN1,211651,BIO,1.0,0.34,13.5
ID_50831_GEN3,211651,BIO,1.0,0.34,13.5
ID_54219_GEN1,133661,BIO,11.4,3.91,13.5
ID_54468_GEN1,300011,BIO,11.4,3.91,13.5
ID_54469_GEN1,201361,BIO,9.0,3.08,13.5
ID_54469_GEN2,201361,BIO,9.0,3.08,13.5
ID_56036_GEN1,211651,BIO,2.2,0.75,13.5
ID_56036_GEN2,211651,BIO,2.2,0.75,13.5
ID_56036_GEN3,211651,BIO,2.2,0.75,13.5
ID_60100_G1,232301,BIO,11.5,3.94,13.5
ID_10052_GEN1,200001,BIO,18.8,6.44,13.5
ID_10091_GEN1,253751,BIO,9.9,3.39,13.5
ID_10091_GEN4,253751,BIO,8.7,2.98,13.5
ID_10472_GEN1,255951,BIO,50.0,17.14,13.5
ID_50110_GEN1,133661,BIO,20.0,6.85,13.5
ID_50560_GEN1,230541,BIO,25.0,8.57,13.5
ID_52204_OTA1,285491,BIO,1.8,0.62,13.5
ID_54327_TOY4,252891,BIO,1.8,0.62,13.5
ID_54327_TOY5,252891,BIO,1.8,0.62,13.5
ID_50363_L313,400041,BIO,21.0,7.2,13.5
ID_50831_GEN2,211651,BIO,1.0,0.34,13.5
ID_50881_GEN1,200261,BIO,18.3,6.27,13.5
ID_50881_GEN2,200261,BIO,18.3,6.27,13.5
ID_50881_GEN3,200261,BIO,18.3,6.27,13.5
ID_54238_STG,230541,BIO,54.0,18.51,13.5
ID_10767_GEN1,232301,BIO,28.0,9.6,13.5
ID_50049_GEN1,200001,BIO,12.5,4.28,13.5
ID_50049_GEN2,200001,BIO,12.5,4.28,13.5
ID_50632_GEN1,230601,BIO,24.0,8.22,13.5
ID_50837_GEN1,253751,BIO,35.6,12.2,13.5
ID_54951_EG1,230171,BIO,0.6,0.21,13.5
ID_54951_EG2,230171,BIO,0.6,0.21,13.5
ID_54951_EG3,230171,BIO,0.6,0.21,13.5
ID_10395_GEN1,280991,BIO,20.0,6.85,13.5
ID_10652_GEN1,133661,BIO,31.0,10.62,13.5
ID_10772_GEN1,201361,BIO,27.9,9.56,13.5
ID_10777_GEN1,300011,BIO,36.2,12.41,13.5
ID_10836_GEN1,201361,BIO,28.0,9.6,13.5
ID_10837_GEN1,230601,BIO,28.0,9.6,13.5
ID_50293_GEN1,204901,BIO,28.6,9.8,13.5
ID_50571_GEN2,216471,BIO,3.0,1.03,13.5
ID_54626_TG01,232301,BIO,62.0,21.25,13.5
ID_56469_1,133661,BIO,13.4,4.59,13.5
ID_10840_GEN1,232301,BIO,31.8,10.9,13.5
ID_54567_1,201361,BIO,0.6,0.21,13.5
ID_54567_2,201361,BIO,0.6,0.21,13.5
ID_54567_3,201361,BIO,0.6,0.21,13.5
ID_10300_GEN1,286671,BIO,55.5,19.02,13.5
ID_52204_OTA2,285491,BIO,1.8,0.62,13.5
ID_10840_GEN2,232301,BIO,25.2,8.64,13.5
ID_50696_GEN1,280781,BIO,2.5,0.86,13.5
ID_50696_GEN2,280781,BIO,2.5,0.86,13.5
ID_50696_GEN3,280781,BIO,2.5,0.86,13.5
ID_52099_GEN1,280781,BIO,3.0,1.03,13.5
ID_52099_GEN2,280781,BIO,3.0,1.03,13.5
ID_52099_GEN3,280781,BIO,3.0,1.03,13.5
ID_52099_GEN4,280781,BIO,3.0,1.03,13.5
ID_52099_GEN5,280781,BIO,3.0,1.03,13.5
ID_52099_GEN6,280781,BIO,1.0,0.34,13.5
ID_54015_GEN2,257141,BIO,6.8,2.33,13.5
ID_54567_4,201361,BIO,0.6,0.21,13.5
ID_55752_P11,204901,BIO,0.8,0.27,13.5
ID_55752_P12,204901,BIO,0.8,0.27,13.5
ID_55752_P13,204901,BIO,0.8,0.27,13.5
ID_55752_P14,204901,BIO,0.8,0.27,13.5
ID_55753_P21,204901,BIO,0.8,0.27,13.5
ID_55753_P22,204901,BIO,0.8,0.27,13.5
ID_55753_P23,204901,BIO,0.8,0.27,13.5
ID_55753_P24,204901,BIO,0.8,0.27,13.5
ID_10820_GEN1,280991,BIO,0.4,0.14,13.5
ID_10820_GEN2,280991,BIO,0.4,0.14,13.5
ID_10820_GEN3,280991,BIO,0.4,0.14,13.5
ID_55094_UNT1,284741,BIO,1.6,0.55,13.5
ID_55094_UNT2,284741,BIO,1.6,0.55,13.5
ID_55094_UNT3,284741,BIO,1.6,0.55,13.5
ID_55094_UNT4,284741,BIO,1.6,0.55,13.5
ID_57557_S14,211211,BIO,0.8,0.27,13.5
ID_57557_S15,211211,BIO,0.8,0.27,13.5
ID_54567_5,201361,BIO,0.4,0.14,13.5
ID_55161_UNT1,252891,BIO,3.0,1.03,13.5
ID_54015_GEN3,257141,BIO,4.9,1.68,13.5
ID_55601_UNT1,280991,BIO,3.0,1.03,13.5
ID_55601_UNT2,280991,BIO,3.0,1.03,13.5
ID_55602_UNT1,284741,BIO,0.9,0.31,13.5
ID_55602_UNT2,284741,BIO,0.9,0.31,13.5
ID_55602_UNT3,284741,BIO,0.9,0.31,13.5
ID_55602_UNT4,284741,BIO,0.9,0.31,13.5
ID_55766_361A,201361,BIO,3.0,1.03,13.5
ID_55766_361B,201361,BIO,3.0,1.03,13.5
ID_55766_361C,201361,BIO,3.0,1.03,13.5
ID_55603_UNT1,258301,BIO,3.0,1.03,13.5
ID_10091_G3,253751,BIO,9.9,3.39,13.5
ID_10748_U2J02,230171,BIO,1.0,0.34,13.5
ID_50571_GEN3,216471,BIO,1.3,0.45,13.5
ID_50571_GEN4,216471,BIO,1.3,0.45,13.5
ID_57971_COGEN,211211,BIO,2.1,0.72,13.5
ID_10091_G2,253751,BIO,9.9,3.39,13.5
ID_56170_UNT1,284011,BIO,1.3,0.45,13.5
ID_56170_UNT2,284011,BIO,1.3,0.45,13.5
ID_10144_GEN4,201361,BIO,19.2,6.58,13.5
ID_10387_3,284741,BIO,3.0,1.03,13.5
ID_55880_P31,204901,BIO,0.8,0.27,13.5
ID_55880_P32,204901,BIO,0.8,0.27,13.5
ID_56534_GEN1,280991,BIO,1.3,0.45,13.5
ID_56534_GEN2,280991,BIO,1.3,0.45,13.5
ID_56534_GEN3,280991,BIO,1.3,0.45,13.5
ID_56535_GEN1,262011,BIO,1.3,0.45,13.5
ID_56535_GEN2,262011,BIO,1.3,0.45,13.5
ID_57988_GEN1,201361,BIO,0.8,0.27,13.5
ID_57988_GEN2,201361,BIO,0.8,0.27,13.5
ID_57988_GEN3,201361,BIO,0.8,0.27,13.5
ID_10748_U1C06,230171,BIO,1.6,0.55,13.5
ID_52204_OTA3,285491,BIO,3.3,1.13,13.5
ID_56428_Unit1,233771,BIO,1.0,0.34,13.5
ID_56428_Unit2,233771,BIO,1.0,0.34,13.5
ID_56428_Unit3,233771,BIO,1.0,0.34,13.5
ID_57102_EN01,257301,BIO,1.1,0.38,13.5
ID_58056_JEN1,257141,BIO,0.5,0.17,13.5
ID_58056_JEN2,257141,BIO,0.5,0.17,13.5
ID_10026_EG10,283651,BIO,0.8,0.27,13.5
ID_10026_EG20,283651,BIO,0.8,0.27,13.5
ID_56706_AMPC,230601,BIO,12.5,4.28,13.5
ID_56707_AMPC,230601,BIO,12.5,4.28,13.5
ID_56895_1,211211,BIO,1.9,0.65,13.5
ID_56895_2,211211,BIO,1.9,0.65,13.5
ID_56895_3,211211,BIO,1.9,0.65,13.5
ID_56895_4,211211,BIO,1.9,0.65,13.5
ID_56895_5,211211,BIO,1.9,0.65,13.5
ID_56895_6,211211,BIO,1.9,0.65,13.5
ID_57100_EN01,261331,BIO,1.1,0.38,13.5
ID_10026_EG30,283651,BIO,0.8,0.27,13.5
ID_10026_EG40,283651,BIO,0.8,0.27,13.5
ID_56897_1,216471,BIO,1.9,0.65,13.5
ID_56897_2,216471,BIO,1.9,0.65,13.5
ID_57133_359,201361,BIO,1.6,0.55,13.5
ID_57154_1209,400041,BIO,18.1,6.2,13.5
ID_57876_UNT1,233771,BIO,1.6,0.55,13.5
ID_56898_1,262011,BIO,4.6,1.58,13.5
ID_56898_2,262011,BIO,4.6,1.58,13.5
ID_57101_1,261331,BIO,1.4,0.48,13.5
ID_57102_EN02,257301,BIO,1.1,0.38,13.5
ID_57163_GEN1,251601,BIO,4.6,1.58,13.5
ID_57163_GEN3,251601,BIO,4.6,1.58,13.5
ID_10387_1A,284741,BIO,1.2,0.41,13.5
ID_10387_2A,284741,BIO,1.2,0.41,13.5
ID_57696_1,211651,BIO,4.6,1.58,13.5
ID_57857_1,200261,BIO,5.5,1.88,13.5
ID_57988_GEN5,201361,BIO,0.8,0.27,13.5
ID_57988_GEN6,201361,BIO,0.8,0.27,13.5
ID_57988_GEN4,201361,BIO,0.8,0.27,13.5
ID_58007_G1,281221,BIO,6.8,2.33,13.5
ID_58007_G2,281221,BIO,6.8,2.33,13.5
ID_58007_G3,281221,BIO,6.8,2.33,13.5
ID_58007_G4,281221,BIO,6.8,2.33,13.5
ID_58007_G5,281221,BIO,10.0,3.43,13.5
ID_58472_1,230541,BIO,22.5,7.71,13.5
ID_58971_UNIT1,232301,BIO,1.1,0.38,13.5
ID_58971_UNIT2,232301,BIO,1.1,0.38,13.5
ID_58971_UNIT3,232301,BIO,1.1,0.38,13.5
ID_52204_OTA5,285491,BIO,1.6,0.55,13.5
ID_52204_OTA6,285491,BIO,1.6,0.55,13.5
ID_57133_361,201361,BIO,1.6,0.55,13.5
ID_57771_1,201361,BIO,2.3,0.79,13.5
ID_58320_362,216471,BIO,1.6,0.55,13.5
ID_58379_W3998,261331,BIO,1.5,0.51,13.5
ID_58397_ENG1,230171,BIO,1.4,0.48,13.5
ID_58699_GEN1,262011,BIO,1.0,0.34,13.5
ID_58699_GEN2,262011,BIO,1.0,0.34,13.5
ID_58960_S200,204901,BIO,1.1,0.38,13.5
ID_58960_S201,204901,BIO,1.1,0.38,13.5
ID_58960_S202,204901,BIO,1.1,0.38,13.5
ID_58960_S203,204901,BIO,1.1,0.38,13.5
ID_60571_NCEP,284741,BIO,1.6,0.55,13.5
ID_58429_1,252891,BIO,4.6,1.58,13.5
ID_58429_2,252891,BIO,4.6,1.58,13.5
ID_58429_3,252891,BIO,4.6,1.58,13.5
ID_58429_4,252891,BIO,4.6,1.58,13.5
ID_58429_5,252891,BIO,4.6,1.58,13.5
ID_58435_ENG1,216471,BIO,2.2,0.75,13.5
ID_58435_ENG2,216471,BIO,2.2,0.75,13.5
ID_58436_ENG1,230541,BIO,2.2,0.75,13.5
ID_58436_ENG2,230541,BIO,2.2,0.75,13.5
ID_58437_ENG1,230541,BIO,2.2,0.75,13.5
ID_58437_ENG2,230541,BIO,2.2,0.75,13.5
ID_58978_CVAP,230541,BIO,1.5,0.51,13.5
ID_59447_00001,232301,BIO,1.0,0.34,13.5
ID_59658_GEN1,200261,BIO,30.2,10.35,13.5
ID_60220_ZWED1,211211,BIO,0.8,0.27,13.5
ID_60220_ZWED2,211211,BIO,0.8,0.27,13.5
ID_60249_CGN,211211,BIO,1.2,0.41,13.5
ID_10684_TG8,261161,BIT (Bituminous Coal),27.5,12.42,9.75
ID_10684_TG9,261161,BIT (Bituminous Coal),27.5,12.42,9.75
ID_10768_UP9,232301,BIT (Bituminous Coal),38.2,17.25,9.75
ID_10684_TG5,261161,BIT (Bituminous Coal),7.5,3.39,9.75
ID_399_5,253751,NG (Natural Gas),75.0,33.13,8.037
ID_389_2,400011,NG (Natural Gas),34.5,15.24,8.037
ID_377_1,254001,NG (Natural Gas),20.0,8.83,8.037
ID_377_2,254001,NG (Natural Gas),20.0,8.83,8.037
ID_377_8A,254001,NG (Natural Gas),25.4,11.22,8.037
ID_377_8BC,254001,NG (Natural Gas),55.1,24.34,8.037
ID_54561_GTG,233771,NG (Natural Gas),24.0,10.6,8.037
ID_54561_STG,233771,NG (Natural Gas),3.0,1.33,8.037
ID_10034_GEN1,233771,NG (Natural Gas),90.0,39.75,8.037
ID_10034_GEN2,233771,NG (Natural Gas),40.0,17.67,8.037
ID_10213_GEN1,253851,NG (Natural Gas),42.4,18.73,8.037
ID_10213_GEN2,253851,NG (Natural Gas),42.4,18.73,8.037
ID_10342_TG1,216471,NG (Natural Gas),40.0,17.67,8.037
ID_10342_TG2,216471,NG (Natural Gas),40.0,17.67,8.037
ID_10342_TG3,216471,NG (Natural Gas),33.5,14.8,8.037
ID_50216_GN94,253751,NG (Natural Gas),82.0,36.22,8.037
ID_50216_GN96,253751,NG (Natural Gas),38.5,17.01,8.037
ID_50849_GEN1,211651,NG (Natural Gas),23.0,10.16,8.037
ID_50849_GEN2,211651,NG (Natural Gas),5.5,2.43,8.037
ID_50850_GEN1,281221,NG (Natural Gas),23.5,10.38,8.037
ID_50850_GEN2,281221,NG (Natural Gas),7.3,3.22,8.037
ID_10677_UNT2,252891,NG (Natural Gas),60.0,26.5,8.037
ID_10677_UNT3,252891,NG (Natural Gas),30.0,13.25,8.037
ID_50148_GEN1,253751,NG (Natural Gas),25.0,11.04,8.037
ID_50148_GEN2,253751,NG (Natural Gas),6.0,2.65,8.037
ID_50216_GN91,253751,NG (Natural Gas),82.0,36.22,8.037
ID_50216_GN92,253751,NG (Natural Gas),82.0,36.22,8.037
ID_50216_GN93,253751,NG (Natural Gas),82.0,36.22,8.037
ID_50216_GN95,253751,NG (Natural Gas),38.5,17.01,8.037
ID_50541_GEN1,253751,NG (Natural Gas),82.3,36.35,8.037
ID_50851_GEN1,258301,NG (Natural Gas),23.5,10.38,8.037
ID_50851_GEN2,258301,NG (Natural Gas),7.6,3.36,8.037
ID_50876_GEN1,257301,NG (Natural Gas),23.0,10.16,8.037
ID_50876_GEN2,257301,NG (Natural Gas),7.7,3.4,8.037
ID_7307_4,200261,NG (Natural Gas),26.8,11.84,8.037
ID_10169_GEN1,255981,NG (Natural Gas),45.3,20.01,8.037
ID_10294_GTG,230171,NG (Natural Gas),90.8,40.11,8.037
ID_10294_STG,230171,NG (Natural Gas),42.4,18.73,8.037
ID_10350_GEN1,201361,NG (Natural Gas),46.0,20.32,8.037
ID_10350_GEN2,201361,NG (Natural Gas),20.0,8.83,8.037
ID_10623_GEN1,256181,NG (Natural Gas),22.1,9.76,8.037
ID_10623_GEN2,256181,NG (Natural Gas),12.4,5.48,8.037
ID_10156_GEN2,232301,NG (Natural Gas),10.0,4.42,8.037
ID_10169_GEN2,255981,NG (Natural Gas),10.5,4.64,8.037
ID_10405_GEN1,232301,NG (Natural Gas),23.1,10.2,8.037
ID_10405_GEN2,232301,NG (Natural Gas),13.1,5.79,8.037
ID_50748_GEN1,211211,NG (Natural Gas),24.4,10.78,8.037
ID_50748_GEN2,211211,NG (Natural Gas),7.6,3.36,8.037
ID_52109_GEN1,211651,NG (Natural Gas),62.6,27.65,8.037
ID_52109_GEN2,211651,NG (Natural Gas),62.6,27.65,8.037
ID_389_2A,400011,NG (Natural Gas),89.9,39.71,8.037
ID_50270_GTG1,258301,NG (Natural Gas),39.5,17.45,8.037
ID_50270_STG1,258301,NG (Natural Gas),9.8,4.33,8.037
ID_52073_GEN1,251601,NG (Natural Gas),14.5,6.4,8.037
ID_52073_GEN2,251601,NG (Natural Gas),14.5,6.4,8.037
ID_52073_GEN3,251601,NG (Natural Gas),14.0,6.18,8.037
ID_399_10A,253751,NG (Natural Gas),85.3,37.68,8.037
ID_399_10B,253751,NG (Natural Gas),85.3,37.68,8.037
ID_54749_CTG,283651,NG (Natural Gas),41.2,18.2,8.037
ID_54749_STG,283651,NG (Natural Gas),10.2,4.51,8.037
ID_7527_2,201361,NG (Natural Gas),17.5,7.73,8.037
ID_7527_CCCT,201361,NG (Natural Gas),54.0,23.85,8.037
ID_54912_GTG1,216471,NG (Natural Gas),40.0,17.67,8.037
ID_54912_STG1,216471,NG (Natural Gas),20.0,8.83,8.037
ID_55084_GE1,211651,NG (Natural Gas),247.4,109.28,8.037
ID_10213_GEN5,253851,NG (Natural Gas),40.3,17.8,8.037
ID_10213_GEN6,253851,NG (Natural Gas),9.1,4.02,8.037
ID_54912_GTG2,216471,NG (Natural Gas),40.0,17.67,8.037
ID_58198_GTG1,211211,NG (Natural Gas),5.0,2.21,8.037
ID_58198_GTG2,211211,NG (Natural Gas),5.0,2.21,8.037
ID_58198_STG1,211211,NG (Natural Gas),3.5,1.55,8.037
ID_7551_CCST,201361,NG (Natural Gas),49.8,22.0,8.037
ID_7551_CT1A,201361,NG (Natural Gas),49.8,22.0,8.037
ID_7551_CT1B,201361,NG (Natural Gas),49.8,22.0,8.037
ID_7552_CCCT,201361,NG (Natural Gas),118.7,52.43,8.037
ID_7552_CCST,201361,NG (Natural Gas),55.2,24.38,8.037
ID_50541_ST1,253751,NG (Natural Gas),13.6,6.01,8.037
ID_50541_ST2,253751,NG (Natural Gas),11.5,5.08,8.037
ID_55112_CT01,201361,NG (Natural Gas),212.0,93.64,8.037
ID_55112_CT02,201361,NG (Natural Gas),212.0,93.64,8.037
ID_55112_ST01,201361,NG (Natural Gas),212.0,93.64,8.037
ID_55182_X718,262011,NG (Natural Gas),167.7,74.07,8.037
ID_55182_X719,262011,NG (Natural Gas),167.7,74.07,8.037
ID_55217_CTG1,216471,NG (Natural Gas),198.9,87.85,8.037
ID_55217_CTG2,216471,NG (Natural Gas),198.9,87.85,8.037
ID_55217_STG3,216471,NG (Natural Gas),280.5,123.9,8.037
ID_57584_NT2,284741,NG (Natural Gas),15.0,6.63,8.037
ID_57584_ST1,284741,NG (Natural Gas),15.0,6.63,8.037
ID_57584_STG,284741,NG (Natural Gas),3.0,1.33,8.037
ID_260_CT1A,233771,NG (Natural Gas),233.0,102.92,8.037
ID_260_CT1B,233771,NG (Natural Gas),233.0,102.92,8.037
ID_260_CT2A,233771,NG (Natural Gas),233.0,102.92,8.037
ID_260_CT2B,233771,NG (Natural Gas),233.0,102.92,8.037
ID_260_ST1,233771,NG (Natural Gas),233.0,102.92,8.037
ID_260_ST2,233771,NG (Natural Gas),233.0,102.92,8.037
ID_7307_5,200261,NG (Natural Gas),40.0,17.67,8.037
ID_50061_GEN2,285491,NG (Natural Gas),5.1,2.25,8.037
ID_50061_GEN3,285491,NG (Natural Gas),5.1,2.25,8.037
ID_50061_GEN4,285491,NG (Natural Gas),4.1,1.81,8.037
ID_55333_CTG1,216471,NG (Natural Gas),212.0,93.64,8.037
ID_55333_CTG2,216471,NG (Natural Gas),212.0,93.64,8.037
ID_55333_CTG3,216471,NG (Natural Gas),213.5,94.3,8.037
ID_55333_STG1,216471,NG (Natural Gas),306.0,135.16,8.037
ID_58083_GTG1,281221,NG (Natural Gas),19.0,8.39,8.037
ID_58083_STG1,281221,NG (Natural Gas),2.0,0.88,8.037
ID_7266_2,230601,NG (Natural Gas),37.7,16.65,8.037
ID_7266_3,230601,NG (Natural Gas),60.5,26.72,8.037
ID_10262_GEN6,255951,NG (Natural Gas),10.5,4.64,8.037
ID_10262_GEN7,255951,NG (Natural Gas),2.5,1.1,8.037
ID_55151_GEN1,232301,NG (Natural Gas),300.0,132.51,8.037
ID_55151_GEN2,232301,NG (Natural Gas),300.0,132.51,8.037
ID_55151_GEN3,232301,NG (Natural Gas),300.0,132.51,8.037
ID_55151_GEN4,232301,NG (Natural Gas),300.0,132.51,8.037
ID_55182_STG,262011,NG (Natural Gas),270.0,119.26,8.037
ID_55295_CT1,400041,NG (Natural Gas),182.0,80.39,8.037
ID_55295_CT2,400041,NG (Natural Gas),182.0,80.39,8.037
ID_55295_ST1,400041,NG (Natural Gas),227.0,100.27,8.037
ID_55400_CTG1,232301,NG (Natural Gas),199.0,87.9,8.037
ID_55400_CTG2,232301,NG (Natural Gas),199.0,87.9,8.037
ID_55400_STG,232301,NG (Natural Gas),225.0,99.38,8.037
ID_55518_CTG1,284011,NG (Natural Gas),173.0,76.41,8.037
ID_55518_CTG2,284011,NG (Natural Gas),173.0,76.41,8.037
ID_55518_CTG3,284011,NG (Natural Gas),173.0,76.41,8.037
ID_55518_STG1,284011,NG (Natural Gas),333.0,147.09,8.037
ID_55748_CTG1,211211,NG (Natural Gas),45.0,19.88,8.037
ID_55748_CTG2,211211,NG (Natural Gas),45.0,19.88,8.037
ID_55748_CTG3,211211,NG (Natural Gas),45.0,19.88,8.037
ID_55748_CTG4,211211,NG (Natural Gas),45.0,19.88,8.037
ID_55933_TPP1,230541,NG (Natural Gas),84.4,37.28,8.037
ID_55933_TPP2,230541,NG (Natural Gas),84.4,37.28,8.037
ID_408_6,252891,NG (Natural Gas),182.8,80.74,8.037
ID_408_7,252891,NG (Natural Gas),182.8,80.74,8.037
ID_408_8,252891,NG (Natural Gas),264.4,116.79,8.037
ID_10156_GEN4,232301,NG (Natural Gas),50.3,22.22,8.037
ID_358_MV3A,284011,NG (Natural Gas),164.6,72.7,8.037
ID_358_MV3B,284011,NG (Natural Gas),164.6,72.7,8.037
ID_358_MV3C,284011,NG (Natural Gas),189.2,83.57,8.037
ID_400_10,261001,NG (Natural Gas),182.8,80.74,8.037
ID_400_8,261001,NG (Natural Gas),264.3,116.74,8.037
ID_400_9,261001,NG (Natural Gas),182.8,80.74,8.037
ID_55393_CTG1,233771,NG (Natural Gas),200.0,88.34,8.037
ID_55393_CTG2,233771,NG (Natural Gas),200.0,88.34,8.037
ID_55393_STG1,233771,NG (Natural Gas),235.0,103.8,8.037
ID_55656_CT01,262011,NG (Natural Gas),168.0,74.21,8.037
ID_55656_CT02,262011,NG (Natural Gas),168.0,74.21,8.037
ID_55656_CT04,262011,NG (Natural Gas),168.0,74.21,8.037
ID_55656_ST03,262011,NG (Natural Gas),185.0,81.71,8.037
ID_55656_ST05,262011,NG (Natural Gas),90.0,39.75,8.037
ID_55985_CTG1,283651,NG (Natural Gas),165.0,72.88,8.037
ID_55985_CTG2,283651,NG (Natural Gas),165.0,72.88,8.037
ID_56026_CTG1,233771,NG (Natural Gas),50.0,22.08,8.037
ID_56026_CTG2,233771,NG (Natural Gas),50.0,22.08,8.037
ID_56026_STG,233771,NG (Natural Gas),54.0,23.85,8.037
ID_56041_M1,255981,NG (Natural Gas),40.0,17.67,8.037
ID_56041_M2,255981,NG (Natural Gas),40.0,17.67,8.037
ID_56041_M3,255981,NG (Natural Gas),50.0,22.08,8.037
ID_56046_1,252891,NG (Natural Gas),198.9,87.85,8.037
ID_56046_2,252891,NG (Natural Gas),188.7,83.35,8.037
ID_56356_CT1,281221,NG (Natural Gas),41.0,18.11,8.037
ID_56356_ST1,281221,NG (Natural Gas),8.0,3.53,8.037
ID_358_MV4A,284011,NG (Natural Gas),164.6,72.7,8.037
ID_358_MV4B,284011,NG (Natural Gas),164.6,72.7,8.037
ID_358_MV4C,284011,NG (Natural Gas),189.2,83.57,8.037
ID_52109_GEN5,211651,NG (Natural Gas),30.4,13.43,8.037
ID_55970_1,201361,NG (Natural Gas),190.0,83.92,8.037
ID_55970_2,201361,NG (Natural Gas),170.0,75.09,8.037
ID_55970_3,201361,NG (Natural Gas),170.0,75.09,8.037
ID_55985_STG,283651,NG (Natural Gas),229.0,101.15,8.037
ID_56078_1,230601,NG (Natural Gas),94.9,41.92,8.037
ID_56078_2,230601,NG (Natural Gas),94.9,41.92,8.037
ID_56078_3,230601,NG (Natural Gas),110.8,48.94,8.037
ID_56298_0001,201361,NG (Natural Gas),42.0,18.55,8.037
ID_56298_0002,201361,NG (Natural Gas),42.0,18.55,8.037
ID_56298_0003,201361,NG (Natural Gas),80.0,35.34,8.037
ID_57122_CTG1,280991,NG (Natural Gas),13.5,5.96,8.037
ID_57122_STG1,280991,NG (Natural Gas),5.5,2.43,8.037
ID_57564_CTG,232301,NG (Natural Gas),49.0,21.64,8.037
ID_55345_101,285491,NG (Natural Gas),198.9,87.85,8.037
ID_55345_102,285491,NG (Natural Gas),198.9,87.85,8.037
ID_55345_103,285491,NG (Natural Gas),290.7,128.4,8.037
ID_55853_1,284011,NG (Natural Gas),409.5,180.88,8.037
ID_56476_A,216471,NG (Natural Gas),203.2,89.75,8.037
ID_56476_B,216471,NG (Natural Gas),203.2,89.75,8.037
ID_56476_C,216471,NG (Natural Gas),213.3,94.21,8.037
ID_55853_2,284011,NG (Natural Gas),409.5,180.88,8.037
ID_56532_A,204901,NG (Natural Gas),181.5,80.17,8.037
ID_56532_B,204901,NG (Natural Gas),181.5,80.17,8.037
ID_56532_C,204901,NG (Natural Gas),349.4,154.33,8.037
ID_7307_6,200261,NG (Natural Gas),42.5,18.77,8.037
ID_389_30,400011,NG (Natural Gas),65.9,29.11,8.037
ID_389_31,400011,NG (Natural Gas),43.2,19.08,8.037
ID_389_32,400011,NG (Natural Gas),43.2,19.08,8.037
ID_55933_TCC1,230541,NG (Natural Gas),167.3,73.9,8.037
ID_57564_STG2,232301,NG (Natural Gas),12.5,5.52,8.037
ID_57978_CT1,230541,NG (Natural Gas),185.0,81.71,8.037
ID_57978_ST1,230541,NG (Natural Gas),103.9,45.89,8.037
ID_10213_GEN7,253851,NG (Natural Gas),40.7,17.98,8.037
ID_10213_GEN8,253851,NG (Natural Gas),5.2,2.3,8.037
ID_55748_CAG5,211211,NG (Natural Gas),126.1,55.7,8.037
ID_56467_CTG1,211211,NG (Natural Gas),200.0,88.34,8.037
ID_56467_CTG2,211211,NG (Natural Gas),200.0,88.34,8.037
ID_56467_STG1,211211,NG (Natural Gas),255.0,112.63,8.037
ID_57901_5,253851,NG (Natural Gas),198.0,87.46,8.037
ID_57901_6,253851,NG (Natural Gas),70.7,31.23,8.037
ID_57901_7,253851,NG (Natural Gas),198.0,87.46,8.037
ID_57901_8,253851,NG (Natural Gas),70.7,31.23,8.037
ID_10685_PINA,261161,NG (Natural Gas),20.0,8.83,8.037
ID_345_03,258301,NG (Natural Gas),138.0,60.95,8.037
ID_6060_1,286671,NG (Natural Gas),23.1,10.2,8.037
ID_6060_2,286671,NG (Natural Gas),23.1,10.2,8.037
ID_55874_8,230601,NG (Natural Gas),49.9,22.04,8.037
ID_6060_3,286671,NG (Natural Gas),23.1,10.2,8.037
ID_8076_01,258301,NG (Natural Gas),58.0,25.62,8.037
ID_341_CT1,253751,NG (Natural Gas),63.0,27.83,8.037
ID_341_CT2,253751,NG (Natural Gas),63.0,27.83,8.037
ID_341_CT3,253751,NG (Natural Gas),63.0,27.83,8.037
ID_341_CT4,253751,NG (Natural Gas),63.0,27.83,8.037
ID_422_GT1,256181,NG (Natural Gas),28.8,12.72,8.037
ID_422_GT2,256181,NG (Natural Gas),28.8,12.72,8.037
ID_6060_4,286671,NG (Natural Gas),23.1,10.2,8.037
ID_7824_1,400041,NG (Natural Gas),24.9,11.0,8.037
ID_151_2,230601,NG (Natural Gas),71.2,31.45,8.037
ID_7232_1,233771,NG (Natural Gas),3.9,1.72,8.037
ID_7232_2,233771,NG (Natural Gas),3.9,1.72,8.037
ID_10600_GEN1,285491,NG (Natural Gas),3.1,1.37,8.037
ID_50200_GEN1,280991,NG (Natural Gas),2.8,1.24,8.037
ID_50464_GEN1,258301,NG (Natural Gas),19.2,8.48,8.037
ID_50530_GEN1,253751,NG (Natural Gas),30.0,13.25,8.037
ID_50530_GEN2,253751,NG (Natural Gas),30.0,13.25,8.037
ID_52085_TG1,262011,NG (Natural Gas),3.1,1.37,8.037
ID_52085_TG2,262011,NG (Natural Gas),3.1,1.37,8.037
ID_52085_TG3,262011,NG (Natural Gas),3.1,1.37,8.037
